optimiser,main_m,main_p,main_t,main_aoa,flap1_m,flap1_p,flap1_t,flap1_aoa,flap2_m,flap2_p,flap2_t,flap2_aoa,gap1,gap2,overlap1,overlap2,C_L,C_D,efficiency,score
PSO,0.049191,0.413149,0.154766,0.758107,0.051173,0.300112,0.127105,20.752509,0.057457,0.491892,0.117346,43.556054,0.018379,0.008899,0.002966,0.02151,2.941944,0.099781,29.484073,2.542821
PSO,0.046041,0.24574,0.152471,2.425146,0.082261,0.309524,0.118709,25.093931,0.074545,0.481047,0.128418,42.833112,0.0194,0.009405,0.004842,0.01518,3.247226,0.130074,24.964496,2.726931
PSO,0.045757,0.357189,0.152091,1.036977,0.06652,0.334433,0.125652,22.629698,0.064446,0.474837,0.122055,39.265601,0.024186,0.009945,-0.00671,0.018972,2.980561,0.108358,27.506728,2.547131
PSO,0.045295,0.285081,0.151188,1.613511,0.06141,0.300768,0.128093,16.494635,0.056666,0.485283,0.122273,43.563014,0.013534,0.009019,-0.011743,0.020618,2.648829,0.097732,27.103016,2.257902
PSO,0.080578,0.490509,0.157447,0.897291,0.061707,0.308119,0.135112,23.471473,0.063172,0.570734,0.119139,43.444058,0.019725,0.009237,-0.000778,0.012438,3.305376,0.113175,29.20592,2.852677
PSO,0.082865,0.37236,0.153502,0.504596,0.054416,0.302426,0.119965,22.10128,0.067708,0.379459,0.118228,43.375267,0.022693,0.009468,0.007601,0.019284,3.186302,0.100954,31.562015,2.782487
PSO,0.084779,0.331326,0.125926,1.239605,0.055356,0.300682,0.131549,23.984356,0.077457,0.488376,0.11699,39.034629,0.011319,0.008967,0.010224,0.020119,3.130581,0.113177,27.660907,2.677872
PSO,0.08428,0.278887,0.152604,0.951932,0.059462,0.301859,0.131215,21.213507,0.05607,0.584164,0.123577,39.230959,0.019245,0.008845,-0.007258,0.005791,3.084875,0.098864,31.203065,2.689417
PSO,0.04566,0.337152,0.151995,3.142214,0.061195,0.34781,0.130427,25.080615,0.067726,0.45594,0.120277,41.222781,0.018391,0.010548,0.001712,0.007519,3.23445,0.131462,24.603687,2.708602
PSO,0.044567,0.248457,0.126129,1.104942,0.073626,0.328707,0.129549,25.090029,0.066093,0.536218,0.116408,39.408508,0.024342,0.009475,6e-05,0.013968,3.093143,0.115056,26.883744,2.632918
PSO,0.085647,0.384961,0.159259,0.337321,0.057984,0.370615,0.131572,25.1191,0.062199,0.537732,0.118538,39.992275,0.020819,0.010144,-0.009681,0.011332,3.175484,0.106589,29.79175,2.749127
PSO,0.044752,0.208311,0.153551,3.632064,0.073305,0.304837,0.130372,21.034014,0.056244,0.573625,0.124485,43.671289,0.014365,0.009111,0.015898,0.011701,3.306062,0.125749,26.291038,2.803068
