optimiser,main_m,main_p,main_t,main_aoa,flap1_m,flap1_p,flap1_t,flap1_aoa,flap2_m,flap2_p,flap2_t,flap2_aoa,gap1,gap2,overlap1,overlap2,C_L,C_D,efficiency,score
PSO,0.082385,0.2,0.16,2.930339,0.09,0.494034,0.129264,22.861065,0.08853,0.554327,0.103806,45.0,0.014857,0.0087,0.010002,0.0261,3.548051,0.133173,26.642495,3.01536
PSO,0.081598,0.2,0.16,2.950518,0.09,0.592942,0.129922,22.876458,0.089987,0.565178,0.104222,45.0,0.016991,0.0087,0.005162,0.0261,3.524249,0.134461,26.210255,2.986406
PSO,0.078718,0.2,0.16,2.418263,0.09,0.581823,0.131231,21.883942,0.08987,0.561434,0.107745,44.97818,0.015378,0.0087,0.004489,0.0261,3.475136,0.126137,27.550439,2.970587
PSO,0.080179,0.2,0.16,2.259861,0.089715,0.569233,0.125908,23.917793,0.088836,0.520447,0.10158,44.999975,0.014384,0.0087,0.013445,0.025681,3.491544,0.126735,27.549971,2.984604
PSO,0.085864,0.200055,0.16,2.695493,0.09,0.509079,0.127384,23.327291,0.084398,0.52411,0.103618,44.999394,0.015885,0.008755,0.008872,0.017751,3.523404,0.133084,26.475059,2.991068
PSO,0.06456,0.352702,0.147304,2.733983,0.060976,0.332164,0.137863,24.23463,0.041002,0.402634,0.117227,43.797774,0.02161,0.010622,0.013001,0.007506,3.290923,0.126034,26.111384,2.786787
PSO,0.068963,0.422087,0.159275,3.478159,0.060429,0.323304,0.126028,24.751184,0.066466,0.563444,0.126018,36.135347,0.0111,0.012656,0.012766,0.021932,3.223624,0.119998,26.863932,2.743631
PSO,0.089272,0.41018,0.133209,0.276996,0.088667,0.429134,0.133964,20.215313,0.050263,0.44527,0.127247,39.626816,0.014112,0.012839,0.014314,0.021502,3.053389,0.093682,32.593207,2.678662
PSO,0.08778,0.321223,0.151553,4.571839,0.085521,0.322232,0.11346,18.202691,0.041821,0.324256,0.108632,35.283681,0.016696,0.019858,0.002999,0.025704,3.09574,0.115498,26.803468,2.633749
PSO,0.058993,0.496593,0.1504,4.529358,0.061739,0.526773,0.105879,23.144349,0.051554,0.492852,0.107138,42.352296,0.013867,0.015678,0.015995,0.018732,3.166033,0.138217,22.906173,2.613163
PSO,0.082868,0.386116,0.129449,1.290242,0.086453,0.545894,0.102327,18.26223,0.058911,0.499213,0.121859,37.315169,0.019659,0.013676,0.017144,0.01895,2.99658,0.096109,31.178859,2.612143
PSO,0.075982,0.488855,0.149866,3.619581,0.049264,0.472125,0.134959,23.887873,0.077231,0.516453,0.122086,30.665855,0.009761,0.020007,0.024655,0.011155,3.039626,0.109011,27.88359,2.603581
PSO,0.080441,0.354276,0.128977,3.696101,0.089319,0.329103,0.131116,18.658039,0.054312,0.448582,0.123533,35.996669,0.011836,0.016557,-0.003133,0.018064,3.079502,0.119293,25.814528,2.602328
PSO,0.06456,0.352702,0.147304,2.733983,0.060976,0.332164,0.137863,24.23463,0.041002,0.402634,0.117227,43.797774,0.02161,0.010622,0.013001,0.007506,3.290923,0.126034,26.111384,2.786787
PSO,0.064675,0.324348,0.152851,2.786574,0.060571,0.323892,0.133662,24.71978,0.057115,0.440038,0.121335,36.753559,0.02192,0.009915,0.01303,0.013926,3.177061,0.110703,28.699053,2.734251
PSO,0.07407,0.361167,0.146742,0.605826,0.056288,0.38364,0.137693,24.411235,0.04436,0.395426,0.124397,42.600026,0.016361,0.011554,0.012781,0.019653,3.100364,0.101349,30.590974,2.694968
PSO,0.073765,0.366055,0.150071,2.195778,0.08399,0.335262,0.114992,18.724859,0.041545,0.378329,0.115525,39.289301,0.0218,0.014203,0.009111,0.017907,3.046176,0.101439,30.029576,2.640419
PSO,0.062862,0.354896,0.150135,2.633082,0.061561,0.372049,0.131518,23.601818,0.04,0.483359,0.120587,43.621095,0.019152,0.011533,0.01589,0.003272,3.206522,0.11962,26.805937,2.728043
PSO,0.077101,0.366371,0.151022,3.372979,0.05332,0.383495,0.14,19.061438,0.04,0.476812,0.120304,44.809142,0.019858,0.012541,0.01611,0.014404,2.831722,0.116397,24.328211,2.366135
PSO,0.066539,0.33212,0.149321,2.436341,0.060543,0.351798,0.138431,24.241888,0.04,0.406753,0.116409,33.642294,0.02345,0.013661,0.01018,0.008016,3.007651,0.099412,30.254396,2.610003
PSO,0.073571,0.352682,0.138,3.350059,0.081599,0.332279,0.134031,24.903941,0.04,0.393879,0.117166,39.30035,0.013384,0.01036,0.009935,0.005286,3.191169,0.126712,25.184442,2.684322
PSO,0.06456,0.352702,0.147304,2.733983,0.060976,0.332164,0.137863,24.23463,0.041002,0.402634,0.117227,43.797774,0.02161,0.010622,0.013001,0.007506,3.290923,0.126034,26.111384,2.786787
PSO,0.067916,0.331226,0.150329,2.347896,0.061154,0.334045,0.139451,24.396787,0.041579,0.491525,0.117607,42.734448,0.018734,0.00925,0.013166,0.009964,3.291896,0.115871,28.410088,2.828413
PSO,0.050707,0.395407,0.147262,1.113791,0.05972,0.341564,0.14,23.16994,0.040612,0.430125,0.122036,43.830729,0.025278,0.0087,0.013872,0.004693,2.960593,0.105647,28.023473,2.538006
PSO,0.065907,0.252642,0.149771,1.347047,0.061266,0.3,0.14,24.182035,0.04,0.406708,0.125101,44.76972,0.023937,0.0087,0.015062,-0.007035,2.531426,0.114946,22.022696,2.071641
PSO,0.06846,0.348888,0.141426,2.961969,0.042884,0.300001,0.14,23.842405,0.04,0.465492,0.116526,44.364017,0.020893,0.012957,0.014728,0.003715,2.832504,0.12221,23.177327,2.343664
PSO,0.058232,0.239973,0.147245,1.863035,0.068893,0.3,0.139998,24.487637,0.04,0.324129,0.113333,42.846234,0.0261,0.008701,0.002676,0.005652,3.202079,0.117535,27.243613,2.731939
PSO,0.067708,0.337905,0.148533,2.294208,0.061224,0.334497,0.13969,24.398391,0.041326,0.498262,0.117392,43.049298,0.018707,0.0087,0.013209,0.009436,3.278636,0.119492,27.438215,2.800669
PSO,0.070184,0.336044,0.148563,2.040834,0.061564,0.341152,0.14,24.170694,0.04,0.527551,0.114997,45.0,0.016504,0.008784,0.013262,0.007191,3.302233,0.118108,27.959341,2.8298
PSO,0.060809,0.315199,0.147835,0.597265,0.067835,0.351321,0.137979,25.02854,0.040334,0.3899,0.112022,42.979846,0.017134,0.010303,0.01221,0.001612,2.868813,0.10378,27.643189,2.453693
PSO,0.065042,0.313811,0.146375,1.635138,0.050837,0.33813,0.139235,26.979923,0.041838,0.455898,0.119205,44.599805,0.022558,0.0087,0.009985,0.003997,3.304774,0.121767,27.140248,2.817708
PSO,0.066136,0.304318,0.150184,2.736053,0.061105,0.300121,0.139986,24.721156,0.040002,0.42476,0.12684,44.513716,0.016033,0.0087,0.012228,0.007444,3.393575,0.121517,27.926685,2.907506
PSO,0.065199,0.365282,0.129174,2.106265,0.089991,0.498446,0.113517,21.789389,0.056286,0.497287,0.122031,41.532674,0.019968,0.008701,0.016169,0.0261,3.175814,0.115044,27.605201,2.715638
PSO,0.063555,0.200063,0.146569,1.811159,0.066041,0.300021,0.14,24.649636,0.04,0.46753,0.116234,44.998626,0.0261,0.008713,0.0051,0.007758,3.246796,0.114053,28.46731,2.790582
