optimiser,main_m,main_p,main_t,main_aoa,flap1_m,flap1_p,flap1_t,flap1_aoa,flap2_m,flap2_p,flap2_t,flap2_aoa,gap1,gap2,overlap1,overlap2,C_L,C_D,efficiency,score
Sobol,0.072304,0.432426,0.141139,0.881843,0.067268,0.548043,0.125184,14.398926,0.084417,0.326968,0.101318,41.851227,0.013957,0.023438,0.014859,0.000976,2.405248,0.098136,24.50946,2.012706
Sobol,0.050849,0.370024,0.152243,2.341323,0.083903,0.344053,0.110976,23.979661,0.045447,0.406753,0.105756,43.184327,0.023217,0.019009,-0.002574,0.005959,3.012598,0.134096,22.466064,2.476216
Sobol,0.063147,0.277827,0.129901,3.365311,0.041752,0.335111,0.106571,19.535874,0.055002,0.591313,0.115525,34.999156,0.02431,0.010959,-0.0027,0.016702,2.938984,0.112708,26.076151,2.488153
Sobol,0.045074,0.351861,0.152952,1.392032,0.062708,0.381299,0.130207,26.59176,0.050399,0.487007,0.129752,31.780247,0.011423,0.020261,-0.011876,-0.012634,2.605074,0.113157,23.021783,2.152447
Sobol,0.079476,0.206636,0.136711,3.870759,0.088267,0.463184,0.111632,13.934981,0.070196,0.43126,0.11346,36.446249,0.017467,0.014407,0.021937,0.012017,3.069155,0.104951,29.24375,2.649352
Sobol,0.085374,0.423218,0.123856,4.509193,0.083293,0.581741,0.13861,24.054842,0.043861,0.528255,0.122653,39.24234,0.010766,0.009381,0.019867,0.010392,3.105194,0.13697,22.670567,2.557313
Sobol,0.051662,0.268287,0.145113,2.025583,0.058515,0.372895,0.11941,10.460515,0.076792,0.353112,0.109195,29.107916,0.02111,0.025279,-0.007888,-0.005871,2.337827,0.068314,34.221942,2.064572
Sobol,0.056563,0.49265,0.132032,2.748837,0.046726,0.420279,0.123656,18.712946,0.078588,0.387086,0.106554,32.194231,0.017074,0.016907,0.003565,0.024027,2.881,0.095607,30.133711,2.498571
Sobol,0.066398,0.347094,0.158295,0.270274,0.071461,0.498033,0.104418,22.326989,0.060743,0.494258,0.121661,44.515304,0.023093,0.01748,0.006637,-0.001211,2.146724,0.142869,15.025804,1.575247
Sobol,0.067692,0.484546,0.127606,4.102184,0.059204,0.362987,0.117106,17.935437,0.052517,0.401317,0.121503,39.779081,0.012552,0.02122,-0.00403,0.006176,2.737226,0.136168,20.10184,2.192554
Sobol,0.058394,0.33938,0.141364,1.62867,0.083988,0.594871,0.135992,23.070275,0.086816,0.517832,0.106595,28.58621,0.018513,0.013177,0.01345,-0.009049,2.802274,0.09083,30.851948,2.438955
Sobol,0.049636,0.412183,0.135783,3.601921,0.070771,0.491055,0.102035,23.602091,0.069348,0.561204,0.107718,33.843877,0.015088,0.022494,0.023349,0.023346,3.041169,0.11897,25.562568,2.56529
Sobol,0.054001,0.267661,0.130515,1.005836,0.086092,0.559852,0.107143,11.977996,0.047841,0.317986,0.109521,40.766274,0.018191,0.022013,-0.000618,-0.004565,2.0677,0.096449,21.438375,1.681906
Sobol,0.084612,0.224802,0.138484,4.815333,0.059467,0.576311,0.13205,10.522908,0.07521,0.51159,0.122284,33.597879,0.017223,0.016194,0.014543,-0.00914,2.69186,0.096387,27.92763,2.306312
Sobol,0.084275,0.257642,0.154545,1.113294,0.046042,0.428133,0.12096,10.947464,0.051309,0.357961,0.124247,42.850633,0.025355,0.012174,-0.010548,-0.003413,2.063545,0.100442,20.544725,1.661779
Sobol,0.04425,0.250122,0.149379,1.700447,0.079503,0.411051,0.139271,13.865183,0.068659,0.574064,0.115298,41.473283,0.013801,0.022725,0.003359,0.014046,2.51619,0.100147,25.124896,2.115601
Sobol,0.063971,0.473315,0.132773,3.673734,0.07574,0.307422,0.102506,14.461255,0.085957,0.467417,0.129422,38.387928,0.017853,0.013423,-0.007663,0.005411,2.932877,0.128398,22.842013,2.419283
Sobol,0.073081,0.327759,0.156509,1.200194,0.050468,0.534428,0.124244,19.46073,0.053459,0.414003,0.113614,29.894123,0.011851,0.021517,0.019812,0.019973,2.707102,0.070511,38.392686,2.425058
