optimiser,main_m,main_p,main_t,main_aoa,flap1_m,flap1_p,flap1_t,flap1_aoa,flap2_m,flap2_p,flap2_t,flap2_aoa,gap1,gap2,overlap1,overlap2,C_L,C_D,efficiency,score
refine-CMA-ES,0.085964,0.221238,0.159837,1.883632,0.088442,0.356167,0.13613,27.023422,0.088145,0.430375,0.115959,40.599975,0.012978,0.012137,0.012666,0.014648,3.43244,0.121576,28.232887,2.946137
refine-CMA-ES,0.07234,0.249019,0.156312,0.218386,0.080547,0.30008,0.139962,23.124758,0.089361,0.464534,0.124785,44.887727,0.008703,0.013249,0.025399,0.021756,3.257438,0.105228,30.955885,2.836524
refine-CMA-ES,0.089835,0.273724,0.16,0.067207,0.08996,0.422784,0.124972,24.449676,0.084082,0.513427,0.112911,44.85947,0.015143,0.017436,0.024337,0.025523,3.340621,0.105646,31.621028,2.918039
refine-CMA-ES,0.089081,0.220575,0.159,0.40981,0.082871,0.303643,0.134262,26.743552,0.089574,0.571687,0.107681,38.7995,0.012613,0.012253,0.024628,0.012371,3.355474,0.107516,31.20918,2.925412
refine-CMA-ES,0.089999,0.203294,0.156641,0.468429,0.083938,0.353281,0.13408,23.748943,0.082144,0.510104,0.108234,44.964212,0.014072,0.011172,0.023139,0.013322,3.414406,0.11088,30.793764,2.970887
refine-CMA-ES,0.089704,0.231575,0.15389,0.03216,0.081805,0.32177,0.131931,26.297357,0.089996,0.533027,0.112826,43.297379,0.013008,0.01206,0.012328,0.01362,3.469149,0.112705,30.780772,3.018329
refine-CMA-ES,0.080852,0.319117,0.153837,1.388278,0.087359,0.362994,0.13476,23.644436,0.089388,0.497646,0.119219,42.621048,0.01549,0.008851,0.023717,0.024189,3.402826,0.116373,29.240663,2.937334
refine-CMA-ES,0.065911,0.246237,0.159937,0.64305,0.08197,0.394475,0.136495,24.851703,0.067383,0.599152,0.114642,44.99749,0.020485,0.01136,0.024507,0.023189,3.281448,0.108831,30.151806,2.846125
refine-CMA-ES,0.085944,0.255878,0.157396,0.331445,0.084782,0.350483,0.135104,22.563277,0.08948,0.520525,0.117349,42.336355,0.017523,0.009882,0.025595,0.021371,3.306884,0.101744,32.50189,2.899907
refine-CMA-ES,0.088874,0.200905,0.146275,0.196024,0.07083,0.318858,0.130666,27.026884,0.089431,0.491018,0.113097,38.081948,0.013651,0.011994,0.025622,0.009883,3.262642,0.101975,31.994437,2.854741
refine-CMA-ES,0.085986,0.25059,0.15903,0.003465,0.081862,0.306013,0.132509,26.288581,0.089338,0.456198,0.117444,43.611568,0.014819,0.009014,0.023209,0.017963,3.438967,0.108514,31.691315,3.004909
refine-CMA-ES,0.088828,0.301389,0.158086,0.111281,0.08174,0.333504,0.120587,26.200218,0.089392,0.48132,0.112997,44.835119,0.010273,0.011035,0.025655,0.022668,3.471935,0.110356,31.461247,3.030512
