optimiser,main_m,main_p,main_t,main_aoa,flap1_m,flap1_p,flap1_t,flap1_aoa,flap2_m,flap2_p,flap2_t,flap2_aoa,gap1,gap2,overlap1,overlap2,C_L,C_D,efficiency,score
LHS,0.047547,0.355188,0.135509,2.087398,0.056606,0.358559,0.125938,22.556128,0.05029,0.583595,0.119284,36.575564,0.011934,0.009538,-3e-06,-0.009372,2.680942,0.107139,25.023016,2.252386
LHS,0.072723,0.312816,0.144969,0.756756,0.041989,0.556764,0.105585,13.130463,0.04613,0.569587,0.117114,44.378351,0.025003,0.022133,0.012921,-0.013376,1.970497,0.111834,17.619861,1.523162
LHS,0.075412,0.49336,0.145111,1.581893,0.059141,0.588129,0.119399,10.530049,0.061012,0.54131,0.108492,33.753266,0.015976,0.023363,-0.011572,-0.013082,1.988889,0.08981,22.145561,1.629649
LHS,0.054019,0.410345,0.139554,2.51078,0.085634,0.517181,0.139399,15.623077,0.045289,0.525916,0.113291,43.692282,0.022649,0.014658,-0.007933,0.004523,2.492355,0.116595,21.376176,2.025975
LHS,0.070243,0.253378,0.155877,2.761348,0.069779,0.363666,0.109149,13.673319,0.068386,0.516227,0.104683,37.712844,0.024839,0.020307,0.013164,0.011954,2.628978,0.094052,27.952247,2.252768
LHS,0.087174,0.455705,0.126477,1.447158,0.072708,0.531735,0.110793,15.150873,0.08609,0.578682,0.103492,44.202578,0.013566,0.014354,0.012542,0.005451,2.826814,0.10635,26.58022,2.401413
LHS,0.088641,0.261202,0.128866,4.74768,0.066941,0.54868,0.107401,10.069392,0.058377,0.403616,0.129555,38.737323,0.019518,0.016971,0.014533,-0.01124,2.290596,0.112683,20.327753,1.839863
LHS,0.089856,0.338779,0.15303,2.89454,0.076169,0.391509,0.108448,15.43278,0.049271,0.598823,0.113194,32.107144,0.022105,0.009034,0.013565,0.009423,2.88123,0.088652,32.500442,2.526622
LHS,0.081502,0.265296,0.153814,3.474288,0.088954,0.3756,0.125805,20.505187,0.082914,0.432816,0.129048,34.146836,0.02318,0.01735,0.017964,0.015903,3.215725,0.111237,28.908644,2.770775
LHS,0.083772,0.2801,0.145863,3.489722,0.084198,0.560574,0.138467,10.889153,0.062777,0.458483,0.11943,42.46553,0.014364,0.009099,0.018849,0.007718,3.082892,0.107788,28.601447,2.65174
LHS,0.082512,0.40885,0.143161,1.2217,0.07031,0.423556,0.135388,15.043358,0.067721,0.474141,0.10651,39.108316,0.023365,0.011994,0.004376,0.01743,2.927641,0.094274,31.054748,2.550547
LHS,0.042854,0.319728,0.123581,2.159192,0.05998,0.474336,0.124406,11.151212,0.087771,0.438204,0.127367,42.42457,0.010027,0.010257,0.021705,-0.00499,2.255378,0.104707,21.539976,1.836552
LHS,0.089526,0.435431,0.130653,2.933269,0.070518,0.526667,0.118419,23.510565,0.066045,0.571214,0.114493,30.646666,0.019904,0.009672,0.000648,0.016115,2.935948,0.11169,26.286504,2.489187
LHS,0.063893,0.473718,0.155814,1.585124,0.04463,0.387264,0.107667,23.017827,0.074432,0.549547,0.109161,29.623746,0.01257,0.009799,0.009889,0.017678,2.847614,0.084587,33.665012,2.509267
LHS,0.064957,0.473284,0.127398,3.258682,0.050575,0.467484,0.116183,23.79392,0.045129,0.473736,0.122634,40.623447,0.020094,0.01446,0.002532,-0.001074,2.918767,0.143101,20.396593,2.346364
LHS,0.068566,0.284849,0.154041,1.288204,0.068833,0.328446,0.132476,19.974964,0.077124,0.445756,0.126284,44.987401,0.025323,0.013809,0.013958,-0.007898,2.677719,0.107951,24.804923,2.245915
LHS,0.07998,0.470261,0.142621,3.548102,0.055139,0.433032,0.11973,21.857399,0.04094,0.494934,0.121098,36.771006,0.012472,0.016501,-0.003299,0.016782,3.068327,0.117022,26.220191,2.600241
LHS,0.057574,0.241189,0.147117,1.653586,0.081284,0.571075,0.128199,13.416773,0.058698,0.493417,0.121961,42.320881,0.022468,0.015111,0.003327,-0.011411,2.125809,0.110862,19.175329,1.682362
LHS,0.087501,0.47482,0.158746,0.789018,0.048683,0.356201,0.103985,21.071258,0.046224,0.53746,0.113899,38.106551,0.012817,0.013683,-0.002172,0.026052,2.916914,0.092515,31.529114,2.546854
LHS,0.048272,0.345342,0.13294,4.311721,0.042906,0.45193,0.11882,20.699121,0.076291,0.351506,0.10595,36.716181,0.018908,0.01428,0.003212,0.016517,2.985055,0.142315,20.975017,2.415795
LHS,0.072927,0.399231,0.131092,3.564378,0.055829,0.533702,0.130647,18.351474,0.04918,0.428992,0.12522,36.359962,0.025466,0.020264,-0.010178,0.004211,2.871801,0.115861,24.786511,2.408355
LHS,0.065134,0.383661,0.137018,2.503604,0.08277,0.447506,0.124105,24.830809,0.074749,0.570103,0.115474,27.750622,0.01412,0.019201,0.004632,0.008312,2.887396,0.100128,28.837033,2.486883
LHS,0.073654,0.215019,0.121321,0.623333,0.067011,0.445045,0.126652,21.769632,0.052689,0.388057,0.108681,34.426555,0.017205,0.017669,-0.013615,0.007292,2.788443,0.09395,29.680124,2.412643
LHS,0.061614,0.281723,0.137496,3.44746,0.069664,0.354783,0.117452,23.66725,0.087095,0.512382,0.108997,30.350108,0.01542,0.009348,0.0225,-0.004094,2.961459,0.109542,27.03496,2.523291
LHS,0.069741,0.390048,0.122342,2.568352,0.070408,0.535401,0.111084,26.886825,0.086835,0.363311,0.107514,29.749111,0.011559,0.018667,0.003796,0.012292,2.91973,0.111185,26.26019,2.474991
LHS,0.041049,0.3162,0.125871,1.304438,0.0499,0.339811,0.10384,10.492004,0.05757,0.378156,0.116133,32.342995,0.01806,0.019398,0.007416,0.021245,2.234606,0.069613,32.100631,1.956156
LHS,0.065393,0.455399,0.127321,2.545647,0.060711,0.430869,0.121397,21.827609,0.08217,0.371674,0.104825,44.792627,0.016436,0.016231,0.017211,0.020149,3.128748,0.148276,21.100785,2.535642
LHS,0.070008,0.402009,0.128601,2.675388,0.044411,0.458936,0.139846,25.442234,0.060909,0.538578,0.10157,29.059227,0.021658,0.025687,0.010814,-0.012661,2.812922,0.101038,27.840334,2.408771
LHS,0.046118,0.233133,0.14038,2.313564,0.043133,0.465118,0.134215,10.169006,0.045005,0.564442,0.124105,41.322087,0.018001,0.018941,0.007045,0.012098,2.113005,0.096756,21.838464,1.725981
LHS,0.056796,0.269876,0.124086,0.951241,0.048427,0.54983,0.101231,19.938577,0.064646,0.372426,0.123703,38.936645,0.024134,0.02275,0.002023,-3.5e-05,2.64467,0.097953,26.999468,2.25286
LHS,0.089288,0.472783,0.133858,0.898944,0.058004,0.551259,0.134937,13.757718,0.04762,0.435392,0.126037,44.415822,0.017745,0.01253,-0.006597,-0.005657,2.172653,0.109788,19.789524,1.733501
LHS,0.055211,0.452301,0.155498,2.281782,0.088001,0.381091,0.137084,15.936317,0.062904,0.376046,0.116683,36.102686,0.024582,0.01149,0.008795,-0.014435,2.529438,0.09257,27.324618,2.159158
LHS,0.079684,0.369894,0.152205,4.704678,0.05403,0.371496,0.122734,15.73764,0.085245,0.343772,0.117443,30.178911,0.025241,0.026002,0.020694,0.025667,2.959782,0.098895,29.928384,2.5642
LHS,0.042773,0.339271,0.154623,1.878339,0.079794,0.313024,0.107243,14.54482,0.08536,0.44958,0.119948,30.578546,0.017432,0.011955,-0.004519,0.0212,2.692565,0.078912,34.121291,2.376918
LHS,0.083695,0.324297,0.140879,2.148598,0.063665,0.524956,0.119285,21.332378,0.065236,0.456753,0.122492,39.525546,0.01846,0.021594,0.015325,-0.006686,2.900786,0.103977,27.898266,2.484877
LHS,0.046945,0.364849,0.153604,4.280282,0.077105,0.373799,0.102629,20.858184,0.065374,0.408051,0.121029,29.726984,0.018405,0.01675,0.01874,0.001226,2.897631,0.103378,28.029465,2.484119
LHS,0.08188,0.323032,0.14701,3.180648,0.041621,0.403759,0.127691,27.490277,0.063813,0.413537,0.101354,29.517066,0.015487,0.018103,-0.000256,0.008991,2.952923,0.111165,26.563446,2.508263
LHS,0.071905,0.371111,0.122192,0.321738,0.051583,0.370404,0.11299,20.254346,0.063365,0.420031,0.129401,37.181315,0.019455,0.011345,0.010669,-0.002594,2.803732,0.087103,32.18888,2.455322
LHS,0.053111,0.442445,0.143678,2.240191,0.041548,0.331229,0.111766,11.788337,0.064696,0.594506,0.12555,42.389101,0.018122,0.017524,-0.001504,0.003542,2.1834,0.105337,20.727735,1.762052
LHS,0.066795,0.374288,0.139663,2.152732,0.085137,0.501105,0.117278,25.988531,0.042965,0.315846,0.100763,34.651687,0.010194,0.020506,0.012116,0.022409,2.956659,0.11082,26.679832,2.513379
LHS,0.056182,0.303454,0.13744,4.327188,0.052645,0.385125,0.119566,14.469799,0.061795,0.515818,0.113389,39.598123,0.013028,0.021543,0.00801,-0.009464,2.313254,0.11791,19.618801,1.841614
LHS,0.071536,0.278724,0.126545,1.419075,0.056997,0.575972,0.121893,22.964987,0.077062,0.380289,0.107112,39.346765,0.019327,0.009559,0.015464,-0.002706,3.102477,0.108632,28.559612,2.667951
LHS,0.065224,0.301218,0.141021,4.741119,0.044,0.566394,0.131807,18.964493,0.075652,0.546055,0.127477,32.47363,0.018823,0.022183,0.016016,-0.004765,2.951713,0.113064,26.10654,2.499456
LHS,0.073234,0.285661,0.139319,1.065845,0.081816,0.389788,0.111655,24.783576,0.061179,0.59534,0.105232,29.510905,0.015331,0.017972,0.008317,0.011427,2.850377,0.088339,32.266466,2.497023
LHS,0.073093,0.480535,0.151527,3.090767,0.077324,0.552189,0.114592,22.020965,0.076687,0.514091,0.122523,30.941746,0.022242,0.022434,0.014707,0.020898,2.990485,0.107345,27.858596,2.561104
LHS,0.078303,0.335955,0.122259,1.708647,0.045258,0.470652,0.106849,24.788421,0.086435,0.401143,0.117028,33.9379,0.021863,0.020419,0.006067,-0.009602,2.844845,0.106634,26.678583,2.418309
LHS,0.067285,0.277597,0.148989,3.058511,0.073375,0.389252,0.120402,12.788896,0.08355,0.503708,0.113094,41.373954,0.012725,0.012583,0.020972,-0.000998,2.614332,0.106839,24.469898,2.186977
LHS,0.041637,0.388799,0.151305,0.828068,0.088506,0.493532,0.130974,26.382049,0.066212,0.457222,0.103527,36.405793,0.008916,0.011243,-0.012969,0.005319,1.899434,0.16013,11.861797,1.258913
LHS,0.043909,0.334415,0.122618,1.363423,0.069399,0.471216,0.120216,26.150808,0.083097,0.391533,0.12077,35.559621,0.020009,0.024536,0.016346,-0.003898,2.783257,0.137905,20.182353,2.231635
LHS,0.057952,0.474499,0.132397,1.327663,0.08837,0.398485,0.104217,27.15429,0.088459,0.345266,0.12735,37.743707,0.0258,0.015954,0.011142,0.023321,2.042476,0.174889,11.678682,1.342919
LHS,0.048811,0.45492,0.130415,1.812522,0.077455,0.583019,0.108869,18.375045,0.080235,0.558703,0.102156,33.584916,0.016527,0.008851,0.019149,0.006265,2.796224,0.102046,27.401644,2.388041
LHS,0.064085,0.264696,0.124638,3.496917,0.072798,0.50444,0.122547,26.921425,0.041476,0.498348,0.107307,28.84099,0.010744,0.013935,0.023107,0.004785,2.768535,0.110346,25.089645,2.327152
LHS,0.084778,0.479312,0.135359,1.624664,0.056128,0.366738,0.112119,13.291759,0.081817,0.344325,0.105545,28.901501,0.022724,0.016361,0.015073,0.004654,2.60569,0.073257,35.569376,2.312664
LHS,0.064862,0.357064,0.136158,1.871424,0.072881,0.469485,0.110831,25.721026,0.050087,0.507483,0.123315,32.187043,0.019259,0.02346,0.012404,-0.003618,2.846262,0.105429,26.996848,2.424544
LHS,0.062407,0.222971,0.129144,0.223691,0.074622,0.383042,0.135962,20.663429,0.089463,0.404969,0.129951,44.611802,0.01577,0.013245,-0.003832,0.010955,2.898398,0.103774,27.929814,2.4833
LHS,0.047011,0.381147,0.137145,0.833536,0.050763,0.350529,0.132258,22.75177,0.075871,0.434224,0.115405,44.038294,0.021991,0.019938,-0.011675,-0.006943,2.194591,0.133154,16.481623,1.661976
LHS,0.065741,0.374706,0.151255,1.333954,0.082035,0.386829,0.104761,12.536865,0.084587,0.401759,0.114511,38.930912,0.017879,0.015298,-0.000748,0.024074,2.718545,0.088536,30.705566,2.364401
LHS,0.051553,0.460304,0.147594,3.866021,0.047769,0.500774,0.118605,11.440453,0.071331,0.536419,0.10749,31.729849,0.013711,0.016776,-0.01342,0.019663,2.619217,0.088615,29.557308,2.264758
LHS,0.056565,0.344781,0.142737,3.888511,0.051352,0.443731,0.135854,26.353165,0.040778,0.373663,0.103028,28.047517,0.023237,0.02102,0.024529,5.7e-05,2.827855,0.102161,27.680489,2.419212
LHS,0.079491,0.212251,0.158899,3.479108,0.081214,0.437003,0.134034,14.448537,0.058215,0.320471,0.128471,29.38922,0.011494,0.01241,0.025964,-0.00236,2.764256,0.082367,33.560091,2.434787
LHS,0.059849,0.483747,0.156151,4.446161,0.057732,0.340629,0.119191,14.106707,0.058114,0.369625,0.102956,35.65873,0.021515,0.013341,0.025678,0.025812,2.850029,0.098257,29.005961,2.457003
LHS,0.040309,0.259735,0.150941,0.185333,0.084274,0.413915,0.10711,23.461056,0.066488,0.431364,0.117334,41.087927,0.009931,0.016713,0.025205,0.018121,2.936045,0.117011,25.091953,2.468
LHS,0.077685,0.495127,0.143479,1.004594,0.059682,0.532375,0.121442,17.024009,0.066794,0.474804,0.102238,38.211416,0.025946,0.011563,0.009035,-0.002632,2.730453,0.092932,29.381279,2.358726
LHS,0.059641,0.382816,0.147918,0.626968,0.083006,0.592751,0.122091,18.666372,0.041501,0.558193,0.120855,44.331832,0.021437,0.016053,0.015271,-0.005343,2.211912,0.114518,19.315031,1.753842
LHS,0.06796,0.483253,0.14124,4.395267,0.040704,0.53459,0.127993,19.355937,0.053934,0.419075,0.10975,41.474539,0.017751,0.015564,-0.001328,0.003066,2.693701,0.128692,20.931381,2.178933
LHS,0.046533,0.206531,0.14671,2.878692,0.042808,0.483912,0.115187,16.152473,0.056254,0.587801,0.111358,31.53429,0.018206,0.024065,0.002549,0.010327,2.648007,0.082157,32.231041,2.319379
LHS,0.044174,0.289931,0.131355,2.001549,0.065814,0.422359,0.135669,16.438108,0.089964,0.409787,0.125787,35.877429,0.0121,0.014025,0.02159,0.019372,2.898368,0.094922,30.534207,2.51868
LHS,0.04571,0.496864,0.153311,2.787314,0.04738,0.499988,0.116278,23.273866,0.055238,0.462729,0.128544,35.267922,0.022148,0.01538,0.018584,0.019471,2.975732,0.10795,27.565775,2.543931
LHS,0.05175,0.443712,0.152067,1.199673,0.057816,0.514741,0.130146,27.001572,0.057467,0.50963,0.10383,31.286205,0.014436,0.025305,0.010312,0.014807,2.855704,0.100765,28.340332,2.452645
LHS,0.074363,0.381654,0.140068,1.454902,0.065383,0.542038,0.101983,18.437049,0.062353,0.489456,0.111076,37.994167,0.011189,0.011877,-0.010567,0.020086,2.970426,0.098479,30.163046,2.57651
LHS,0.053924,0.3216,0.147982,2.756047,0.051729,0.52543,0.112737,24.484088,0.071398,0.518578,0.11883,43.978132,0.013074,0.017497,-0.003614,0.006221,3.165312,0.126975,24.928651,2.657412
LHS,0.070423,0.238575,0.136477,3.573093,0.054246,0.518562,0.11978,21.123603,0.05902,0.302432,0.129911,35.755938,0.009462,0.010166,0.012271,-0.013324,2.989435,0.10523,28.408596,2.568515
LHS,0.074438,0.466588,0.150083,0.864259,0.07499,0.321381,0.104167,23.956085,0.078368,0.492801,0.123111,43.660859,0.010491,0.021178,0.013655,-0.007227,2.725199,0.116469,23.398476,2.259322
LHS,0.063734,0.403101,0.130536,4.827311,0.05809,0.515005,0.107176,23.543878,0.087211,0.511504,0.109345,33.029638,0.02129,0.02528,0.019333,0.000112,3.098271,0.137851,22.475434,2.546865
LHS,0.069002,0.456058,0.145246,3.985248,0.054972,0.5687,0.100623,19.71748,0.060748,0.48989,0.121915,42.825254,0.017473,0.014063,0.025528,-0.006154,2.585278,0.127854,20.220621,2.073864
LHS,0.064497,0.393803,0.151137,0.799572,0.073271,0.30737,0.109609,26.544905,0.057093,0.323889,0.121424,31.968914,0.020322,0.021047,-0.014248,-0.001229,1.819472,0.164188,11.081616,1.162719
LHS,0.042607,0.464182,0.146284,3.928898,0.06621,0.527274,0.108624,22.38995,0.059176,0.52359,0.110383,40.549792,0.014293,0.014472,0.010009,0.018296,3.08024,0.140442,21.932525,2.518474
LHS,0.059306,0.306916,0.159586,4.990925,0.065656,0.507963,0.125534,12.010333,0.043905,0.568079,0.106371,31.823188,0.022805,0.015055,-0.010797,0.003665,2.653142,0.095828,27.686621,2.269831
