optimiser,main_m,main_p,main_t,main_aoa,flap1_m,flap1_p,flap1_t,flap1_aoa,flap2_m,flap2_p,flap2_t,flap2_aoa,gap1,gap2,overlap1,overlap2,C_L,C_D,efficiency,score
GA,0.079918,0.5,0.150442,3.938232,0.06773,0.486455,0.126166,18.788346,0.077285,0.535095,0.129844,30.090411,0.024004,0.022509,0.006408,0.020731,2.975873,0.108208,27.501295,2.543039
GA,0.083015,0.351343,0.138778,4.635593,0.086968,0.547193,0.115885,21.124594,0.04686,0.420643,0.10936,39.027393,0.015005,0.013421,0.015702,0.024585,3.185276,0.131495,24.223469,2.659294
GA,0.09,0.398909,0.143297,3.662152,0.063606,0.301631,0.126056,20.823036,0.04,0.470267,0.120284,33.391826,0.016192,0.018924,0.006351,0.02067,3.008558,0.107118,28.086495,2.580087
GA,0.070263,0.491294,0.1483,4.350362,0.066074,0.480604,0.114423,22.546451,0.054128,0.452439,0.109317,40.848865,0.013355,0.014748,0.010755,0.017261,3.180347,0.139843,22.742309,2.620976
GA,0.087322,0.5,0.142622,2.849944,0.069635,0.47802,0.118272,23.558684,0.068059,0.495393,0.118301,34.35663,0.0261,0.018939,0.003978,0.019435,3.078265,0.124148,24.795209,2.581675
GA,0.068257,0.438171,0.153317,0.0,0.042869,0.51197,0.125715,24.697574,0.077475,0.318491,0.108719,33.897157,0.023872,0.022724,-0.008002,0.013789,2.836369,0.095529,29.691289,2.454254
GA,0.070858,0.380004,0.128037,3.323451,0.069623,0.411932,0.112839,16.799777,0.062578,0.518834,0.11106,39.093024,0.02306,0.011132,0.002401,0.015678,3.026617,0.118828,25.470669,2.551307
GA,0.064059,0.483519,0.150863,3.573983,0.06447,0.4811,0.117243,25.448105,0.05958,0.555234,0.11765,42.805717,0.013672,0.016301,0.012657,0.024553,3.287558,0.134863,24.377022,2.748106
GA,0.0702,0.456235,0.139314,2.8896,0.072987,0.574969,0.119019,26.685986,0.055262,0.521631,0.119514,33.59565,0.011441,0.019992,0.021578,0.020297,3.034667,0.11481,26.43205,2.575427
GA,0.070423,0.486115,0.149862,2.855847,0.047643,0.403207,0.120271,17.159325,0.055695,0.452788,0.115195,32.260359,0.013707,0.017723,-0.006227,0.007014,2.805073,0.092558,30.306187,2.434842
GA,0.089887,0.457001,0.129216,3.925161,0.080668,0.403986,0.116905,21.317916,0.062614,0.552114,0.113533,27.5,0.008702,0.0087,0.00978,0.013508,2.799438,0.104267,26.848747,2.38237
GA,0.078848,0.467878,0.143203,3.475756,0.043024,0.34464,0.129794,22.847,0.0712,0.455389,0.126323,32.769314,0.011374,0.019624,0.005577,0.026059,3.068535,0.112905,27.177979,2.616914
GA,0.041046,0.385632,0.130284,0.709997,0.087238,0.342819,0.119665,23.753788,0.059574,0.514471,0.112567,33.47216,0.020855,0.017743,0.002788,0.006907,2.694579,0.10922,24.671122,2.257699
GA,0.089308,0.332121,0.135613,0.078535,0.04626,0.433715,0.116908,26.798799,0.044615,0.560045,0.121051,39.361747,0.020312,0.019921,0.021773,0.00707,3.003237,0.100882,29.769807,2.599709
GA,0.080565,0.448653,0.143467,3.773842,0.063044,0.356779,0.117146,22.499638,0.042151,0.450362,0.113686,35.582432,0.013899,0.014542,0.017185,0.011703,3.092668,0.114066,27.112958,2.636404
GA,0.070644,0.400056,0.14356,4.116886,0.070989,0.387484,0.125224,22.501971,0.067695,0.444225,0.102887,30.862842,0.020901,0.021538,0.008591,0.013866,3.052055,0.11485,26.574184,2.592653
GA,0.08909,0.484064,0.141703,2.220444,0.04784,0.385177,0.13103,22.410795,0.058004,0.36385,0.122757,39.024354,0.015782,0.020912,0.017851,0.021149,3.124183,0.110541,28.262612,2.682018
GA,0.09,0.474569,0.145422,3.088005,0.068634,0.425749,0.117636,21.392973,0.047114,0.395706,0.126857,39.916751,0.015098,0.012862,0.008598,0.015695,3.184144,0.118172,26.945109,2.711458
GA,0.076024,0.461392,0.13691,4.299253,0.081094,0.531436,0.117531,19.331544,0.064928,0.439295,0.125787,32.195955,0.023271,0.017135,0.004932,0.018769,2.9804,0.122549,24.320037,2.490203
GA,0.085591,0.383817,0.128284,4.008405,0.083178,0.412615,0.126873,22.986002,0.072015,0.44351,0.122581,30.605897,0.018795,0.016216,0.015177,0.005469,3.034228,0.119976,25.290245,2.554323
GA,0.075658,0.453217,0.138609,2.597712,0.055325,0.496503,0.100238,22.153751,0.04,0.522436,0.118563,35.463915,0.018546,0.014181,0.005597,0.021379,2.956528,0.104427,28.311975,2.538821
GA,0.078194,0.409301,0.130912,3.833327,0.072002,0.532847,0.138826,25.62678,0.057922,0.370199,0.122336,36.398241,0.014208,0.016638,0.015386,0.021367,3.175951,0.128414,24.732216,2.662297
GA,0.081783,0.412271,0.128938,2.858149,0.080125,0.502304,0.120218,19.917459,0.040896,0.372412,0.118132,32.269808,0.01064,0.010206,0.012299,0.02507,2.848996,0.094013,30.304165,2.472942
GA,0.064685,0.429875,0.15229,4.999995,0.066181,0.396915,0.132866,15.319317,0.060589,0.412832,0.114653,35.042822,0.018459,0.016947,0.013752,0.01139,3.032432,0.114641,26.451572,2.573868
GA,0.081845,0.481379,0.155215,4.086513,0.078878,0.445975,0.120478,21.300671,0.071752,0.559071,0.127416,30.042764,0.0261,0.021023,0.017886,0.021466,3.05396,0.113835,26.82794,2.59862
GA,0.082916,0.345113,0.132749,3.596011,0.088355,0.486003,0.12275,22.515829,0.066308,0.446968,0.116725,32.404815,0.017363,0.016074,0.008161,0.009774,3.045182,0.121621,25.038303,2.558698
GA,0.079267,0.438118,0.145253,1.616028,0.078004,0.450007,0.112009,18.219951,0.059773,0.515891,0.118676,36.120122,0.016905,0.012215,0.012077,0.021246,2.974063,0.094206,31.569787,2.597239
GA,0.083461,0.465235,0.144153,3.511091,0.07941,0.38114,0.123597,14.998442,0.047936,0.443375,0.113789,37.8291,0.017166,0.013794,0.014217,0.017353,2.968945,0.111862,26.541056,2.521496
GA,0.041476,0.446152,0.155674,1.426507,0.072105,0.528793,0.102399,22.029744,0.087244,0.464052,0.104084,32.536565,0.025031,0.023094,0.025544,0.000461,2.632538,0.119533,22.023575,2.154407
